movieId,id,title,tags
7318,615,The Passion of the Christ,"""the passion of the christ"" is a film about the last 12 hours in the life of jesus. director mel gibson received much criticism from critics and audiences for his explicit depiction of and focus on violence and on christs suffering, especially on the part of the jewish community. the films languages are arabic, latin and hebrew and its actors are laymen which was controversially received as well. drama christianity jewry romanempire jesuschrist suffering apostle lastsupper roman bible mission torture jimcaviezel maiamorgenstern monicabellucci melgibson"
7319,11217,Club Dread,when a serial killer interrupts the fun at the swanky coconut pete's coconut beach resort -- a hedonistic island paradise for swingers --- it's up to the club's staff to stop the violence ... or at least hide it! comedy horror island machete beautifulwoman serialkiller murderhunt kevinheffernan jaychandrasekhar paulsoter jaychandrasekhar
7323,338,"Good bye, Lenin!",an affectionate and refreshing east/west-germany comedy about a boy who’s mother was in a coma while the berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack. comedy drama romance bureaucracy berlinwall policestate coma lossofmother wifehusbandrelationship patriotism germandemocraticrepublic socialism newsbroadcast lossoffather lenin single   filmescontraocomunismo danielbrühl katrinsass chulpankhamatova wolfgangbecker
7345,17047,Agent Cody Banks 2: Destination London,"with all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, derek (anthony anderson), cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain. comedy londonengland cia teenagehero teenspy ciaagent frankiemuniz anthonyanderson hannahspearritt kevinallen"
7346,10591,The Girl Next Door,"exceptionally ambitious high schooler matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, danielle. but matthew's bright future is jeopardized when he finds danielle was once a porn star. as danielle's past catches up with her, matthew's love for her forces him to re-evaluate his goals. comedy pornactor pornographicvideo highschool schoolparty blonde girlnextdoor emilehirsch elishacuthbert timothyolyphant lukegreenfield"
7347,1586,Secret Window,"mort rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims rainey swiped his best story idea. but as rainey endeavors to prove his innocence, he begins to question his own sanity. thriller mystery alcohol adultery detective mississippi jealousy isolation paranoia motel window nightmare letter ax notebook police murder mystery arson writer divorce johnnydepp johnturturro timothyhutton davidkoepp"
7360,924,Dawn of the Dead,"a group of surviving people take refuge in a shopping center after the world has been over taken over by aggressive, flesh-eating zombies. a remake of the 1978 zombie film of the same name. fantasy horror action refugee massmurder habor carjourney departmentstore blackout busride pregnancyandbirth dyinganddeath bite toshootdead lorry munition basementgarage guard zombie dog car duringcreditsstinger sarahpolley vingrhames jakeweber zacksnyder"
7361,38,Eternal Sunshine of the Spotless Mind,"joel barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. however, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake. sciencefiction drama romance dejavu regret jealousy amnesia dream operation relationshipproblems love memory brainwashing relationship heartbreak nonlineartimeline lovestory bittersweet jimcarrey katewinslet kirstendunst michelgondry"
7366,9541,Jersey Girl,"ollie trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. but life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. to bounce back, it takes a new love and the courage instilled in him by his daughter. comedy romance yuppie daughter lossofwife benaffleck raquelcastro livtyler kevinsmith"
7367,5516,The Ladykillers,"an eccentric, if not charming southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman. comedy crime thriller churchchoir hidingplace garbage duringcreditsstinger tomhanks irmap.hall marlonwayans joelcoen ethancoen"
7369,11024,Scooby-Doo 2: Monsters Unleashed,"when mystery, inc. are guests of honor at the grand opening of the coolsville museum of criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...could it be that their nemesis, mad scientist jonathan jacobo has returned and is trying to recreate their deadliest foes? mystery fantasy adventure comedy detective monster engine basedontvseries dog freddieprinzejr. sarahmichellegellar matthewlillard rajagosnell"
7375,11137,The Prince & Me,"a fairy tale love-story about pre-med student paige who falls in love with a danish prince ""eddie"" who refused to follow the traditions of his parents and has come to the us to quench his thirst for rebellion. paige and edward come from two different worlds, but there is an undeniable attraction between them. comedy romance secretidentity wisconsin prince college modesty romanticcomedy student fallinginlove womandirector youngadult juliastiles lukemably benmiller marthacoolidge"
